coord_lon,coord_lat,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
27.9,43.2,1654066800,2,223.64,1.12,4.28,65.09,2.21,10.01,11.34,0.65
27.9,43.2,1654070400,2,223.64,0.69,3.3,81.54,2.5,11.57,12.81,0.67
27.9,43.2,1654074000,2,223.64,0.49,2.83,92.98,2.8,14.11,15.28,0.57
27.9,43.2,1654077600,2,223.64,0.35,2.44,100.14,2.89,15.92,16.98,0.49
27.9,43.2,1654081200,2,220.3,0.29,2.4,100.14,2.8,15.95,16.93,0.51
27.9,43.2,1654084800,2,213.62,0.23,2.33,94.41,2.41,13.95,14.92,0.58
27.9,43.2,1654088400,2,211.95,0.3,3.04,88.69,2.47,12.26,13.31,0.59
27.9,43.2,1654092000,2,213.62,0.44,4.24,87.26,3.01,12.67,13.99,0.48
27.9,43.2,1654095600,2,213.62,0.44,4.71,87.98,3.22,13.67,15.49,0.31
27.9,43.2,1654099200,2,216.96,0.45,6.25,75.1,2.8,14.87,17.32,0.21
27.9,43.2,1654102800,2,220.3,0.23,8.23,60.8,2.74,16.34,19.43,0.19
27.9,43.2,1654106400,2,223.64,0.01,9.42,52.21,3.01,18.07,21.82,0.17
27.9,43.2,1654110000,2,223.64,0,9.68,50.07,3.4,19.48,23.84,0.13
27.9,43.2,1654113600,3,226.97,0,11.48,45.06,3.99,20.84,25.67,0.17
27.9,43.2,1654117200,3,240.33,0,14.74,35.41,4.47,22.12,27.18,0.24
27.9,43.2,1654120800,3,253.68,0,17.31,26.82,4.35,23.46,28.52,0.24
27.9,43.2,1654124400,3,253.68,0.01,16.28,22.53,3.31,24.62,29.55,0.09
27.9,43.2,1654128000,4,240.33,0.01,12.68,25.39,2.56,26.2,30.82,0
27.9,43.2,1654131600,4,213.62,0,7.97,41.48,3.28,31.36,35.87,0
27.9,43.2,1654135200,4,206.95,0,6.25,43.27,3.13,37.66,42.24,0
27.9,43.2,1654138800,4,206.95,0,6.17,42.2,3.13,43.33,48.26,0
27.9,43.2,1654142400,4,213.62,0.29,6.85,40.77,3.19,48.49,53.92,0
27.9,43.2,1654146000,5,226.97,1.52,7.45,39.34,3.13,52.36,57.94,0
27.9,43.2,1654149600,5,236.99,2.46,7.54,43.99,3.13,53.8,59.19,0
27.9,43.2,1654153200,4,208.62,0.28,4.03,91.55,3.58,46.11,51.99,0
27.9,43.2,1654156800,4,201.94,0.22,2.66,98.71,3.19,44.16,49.91,0
27.9,43.2,1654160400,4,201.94,0.22,1.97,105.86,3.01,47.95,53.4,0
27.9,43.2,1654164000,4,203.61,0.18,1.76,111.58,2.95,47.27,52.04,0
27.9,43.2,1654167600,4,205.28,0.16,1.93,110.15,2.92,40.07,44.07,0
27.9,43.2,1654171200,4,205.28,0.12,2.01,107.29,2.74,34.93,38.91,0
27.9,43.2,1654174800,4,208.62,0.16,3.13,101.57,3.1,32.53,36.7,0
27.9,43.2,1654178400,4,210.29,0.23,4.76,95.84,3.67,30.34,34.74,0
27.9,43.2,1654182000,4,211.95,0.25,5.83,90.84,3.87,27.88,32.56,0
27.9,43.2,1654185600,3,211.95,0.2,6.43,84.4,3.64,24.91,29.91,0
27.9,43.2,1654189200,3,213.62,0.07,7.03,75.82,3.4,23.8,29.74,0
27.9,43.2,1654192800,3,211.95,0,7.03,72.24,3.25,24.03,31.54,0
27.9,43.2,1654196400,4,206.95,0,6.43,71.53,2.95,25.59,34.16,0
27.9,43.2,1654200000,4,206.95,0,7.03,64.37,2.56,26.73,34.29,0
27.9,43.2,1654203600,4,205.28,0,7.71,52.93,2.18,25.48,31.25,0
27.9,43.2,1654207200,3,205.28,0,7.03,43.63,1.76,23.35,28.72,0
27.9,43.2,1654210800,3,201.94,0,6,40.77,1.68,22.17,28.69,0
27.9,43.2,1654214400,3,198.6,0,5.27,41.84,1.7,21.74,29.86,0
27.9,43.2,1654218000,3,198.6,0,4.71,43.27,1.7,21.52,31.18,0
27.9,43.2,1654221600,3,198.6,0,4.54,43.99,1.77,21.58,32.62,0
27.9,43.2,1654225200,3,200.27,0,4.76,43.99,1.91,21.54,33.9,0
27.9,43.2,1654228800,3,206.95,0.15,5.18,45.78,2.03,21.48,35.81,0
27.9,43.2,1654232400,3,211.95,0.71,5.44,51.5,2.03,20.79,36.72,0
27.9,43.2,1654236000,3,208.62,0.89,4.58,65.8,2,19.97,36.95,0
27.9,43.2,1654239600,3,191.93,0.27,1.67,91.55,1.55,18.38,37.3,0
27.9,43.2,1654243200,3,188.59,0.17,1.03,92.98,1.28,17.7,35.03,0
27.9,43.2,1654246800,2,186.92,0.15,0.86,90.84,1.16,17.36,34.04,0
27.9,43.2,1654250400,2,188.59,0.12,0.72,95.84,0.92,16.36,34.57,0.05
27.9,43.2,1654254000,2,186.92,0.1,0.61,94.41,0.77,14.67,32.71,0.07
27.9,43.2,1654257600,2,186.92,0.1,0.58,92.98,0.88,13.84,28.61,0.05
27.9,43.2,1654261200,2,186.92,0.12,0.71,90.84,1.07,13.55,26,0.05
27.9,43.2,1654264800,2,188.59,0.14,0.94,87.26,1.1,13.22,23.59,0.07
27.9,43.2,1654268400,2,190.26,0.14,1.2,85.12,1.09,13,21.29,0.08
27.9,43.2,1654272000,2,190.26,0.1,1.52,82.97,1.06,11.89,18.09,0.09
27.9,43.2,1654275600,2,190.26,0.03,2.01,77.25,1.04,10,13.35,0.13
27.9,43.2,1654279200,1,191.93,0,2.21,73.67,1.07,8.44,10.12,0.18
27.9,43.2,1654282800,1,193.6,0,2.36,72.24,1.15,7.58,8.62,0.21
27.9,43.2,1654286400,1,195.26,0,2.66,70.1,1.22,7.18,8.02,0.25
27.9,43.2,1654290000,1,193.6,0,2.91,67.23,1.27,6.91,7.62,0.3
27.9,43.2,1654293600,1,193.6,0,2.91,64.37,1.3,6.65,7.23,0.34
27.9,43.2,1654297200,1,191.93,0,2.63,62.94,1.3,6.44,6.9,0.34
27.9,43.2,1654300800,1,191.93,0,2.27,63.66,1.34,6.3,6.7,0.3
27.9,43.2,1654304400,1,191.93,0,1.84,65.09,1.39,6.1,6.48,0.27
27.9,43.2,1654308000,1,190.26,0,1.71,65.09,1.34,6,6.39,0.25
27.9,43.2,1654311600,1,190.26,0,1.65,63.66,1.24,5.87,6.21,0.23
27.9,43.2,1654315200,1,190.26,0.05,1.78,62.23,1.25,5.7,5.97,0.24
27.9,43.2,1654318800,1,190.26,0.21,1.82,60.08,1.34,5.77,6.04,0.27
27.9,43.2,1654322400,1,190.26,0.3,1.56,61.51,1.42,6.04,6.35,0.24
27.9,43.2,1654326000,1,191.93,0.23,1.14,67.95,1.85,6.5,6.86,0.15
27.9,43.2,1654329600,1,191.93,0.18,0.89,75.1,2.18,7.01,7.45,0.09
27.9,43.2,1654333200,2,191.93,0.14,0.73,81.54,2.12,7.19,7.62,0.07
27.9,43.2,1654336800,2,191.93,0.11,0.59,85.12,1.67,6.52,6.84,0.05
27.9,43.2,1654340400,2,188.59,0.1,0.56,85.83,1.34,5.84,6.09,0.05
27.9,43.2,1654344000,2,186.92,0.1,0.58,87.26,1.28,5.83,6.09,0.06
27.9,43.2,1654347600,2,186.92,0.11,0.71,90.12,1.34,6.33,6.63,0.07
27.9,43.2,1654351200,2,188.59,0.12,0.92,92.98,1.53,7.22,7.58,0.06
27.9,43.2,1654354800,2,190.26,0.11,1.15,94.41,1.62,7.65,8.04,0.05
27.9,43.2,1654358400,2,191.93,0.1,1.5,92.98,1.71,7.79,8.21,0.05
27.9,43.2,1654362000,2,193.6,0.06,2.12,92.98,2,8.47,8.99,0.05
27.9,43.2,1654365600,2,195.26,0,2.72,91.55,2.35,9.38,10,0.06
27.9,43.2,1654369200,2,198.6,0,4.24,85.12,2.8,10.24,11,0.09
27.9,43.2,1654372800,2,203.61,0,6.17,75.82,3.25,10.88,11.71,0.12
27.9,43.2,1654376400,2,206.95,0,8.48,65.8,3.81,11.36,12.24,0.15
27.9,43.2,1654380000,2,216.96,0,11.82,50.78,4.29,12.1,13.12,0.2
27.9,43.2,1654383600,2,220.3,0,14.05,38.27,3.99,12.76,13.89,0.18
27.9,43.2,1654387200,2,220.3,0,13.54,31.11,3.31,12.95,14.04,0.13
27.9,43.2,1654390800,2,211.95,0.01,10.62,27.18,2.35,12.64,13.62,0.12
27.9,43.2,1654394400,2,205.28,0.01,8.23,24.32,1.83,12.14,13.07,0.15
27.9,43.2,1654398000,2,203.61,0.02,7.45,23.25,1.79,11.93,12.94,0.23
27.9,43.2,1654401600,2,213.62,0.73,8.31,22.89,2.09,12.01,13.16,0.41
27.9,43.2,1654405200,2,240.33,3.52,9.94,23.6,2.62,12.33,13.67,0.62
27.9,43.2,1654408800,2,263.69,5.87,12.17,30.76,3.46,12.63,14.11,0.73
27.9,43.2,1654412400,2,216.96,1.72,7.97,84.4,5.07,7.62,8.42,0.65
27.9,43.2,1654416000,2,213.62,1.29,7.03,103,6.02,9.17,10.04,0.59
27.9,43.2,1654419600,3,208.62,0.71,4.88,121.59,6.26,11.51,12.41,0.37
27.9,43.2,1654423200,3,201.94,0.38,3.21,130.18,5.66,12.1,12.94,0.23
27.9,43.2,1654426800,3,200.27,0.31,2.96,133.04,5.42,12.29,13.1,0.22
27.9,43.2,1654430400,3,205.28,0.33,3.38,141.62,5.84,13.45,14.3,0.29
27.9,43.2,1654434000,3,213.62,0.28,4.67,141.62,5.72,14.42,15.34,0.45
27.9,43.2,1654437600,3,213.62,0.2,6.43,123.02,5.36,14.49,15.42,0.38
27.9,43.2,1654441200,2,203.61,0.1,6,97.27,4.11,13.25,14.06,0.16
27.9,43.2,1654444800,2,195.26,0.05,4.97,83.68,3.01,11.46,12,0.04
27.9,43.2,1654448400,2,196.93,0.03,5.14,81.54,2.89,10.37,10.79,0.04
27.9,43.2,1654452000,2,198.6,0,5.83,80.11,2.95,9.69,10.09,0.07
27.9,43.2,1654455600,1,201.94,0,6.34,79.39,3.01,8.97,9.39,0.1
27.9,43.2,1654459200,1,208.62,0,8.14,70.81,3.13,8.99,9.51,0.15
27.9,43.2,1654462800,1,216.96,0,10.45,55.07,3.1,9.36,9.97,0.2
27.9,43.2,1654466400,1,216.96,0,11.48,38.98,2.92,9.01,9.72,0.23
27.9,43.2,1654470000,1,213.62,0,11.82,28.97,2.86,8.51,9.33,0.24
27.9,43.2,1654473600,1,213.62,0.01,12,21.99,2.77,8.46,9.39,0.23
27.9,43.2,1654477200,1,213.62,0.01,10.71,19.49,2.44,8.26,9.16,0.22
27.9,43.2,1654480800,1,210.29,0,7.8,27.18,2.09,7.86,8.55,0.21
27.9,43.2,1654484400,1,206.95,0,5.01,38.98,1.89,7.02,7.51,0.19
27.9,43.2,1654488000,1,211.95,0.02,3.34,67.23,1.59,6.7,6.94,0.18
27.9,43.2,1654491600,2,213.62,0.12,3.3,81.54,1.31,6.51,6.65,0.18
27.9,43.2,1654495200,1,210.29,0.28,2.74,78.68,1.13,5.54,5.66,0.19
27.9,43.2,1654498800,1,203.61,0.22,2.1,72.96,1.01,4.44,4.54,0.18
27.9,43.2,1654502400,1,198.6,0.16,1.67,71.53,0.93,4.62,4.7,0.13
27.9,43.2,1654506000,2,193.6,0.1,1.36,83.68,0.89,6.39,6.46,0.07
27.9,43.2,1654509600,2,191.93,0.08,1.15,100.14,0.98,7.92,7.99,0
27.9,43.2,1654513200,2,193.6,0.08,0.94,105.86,0.97,8.02,8.09,0
27.9,43.2,1654516800,2,191.93,0.09,0.81,103,0.83,6.32,6.39,0
27.9,43.2,1654520400,2,190.26,0.11,0.86,97.27,0.8,4.86,4.94,0.06
27.9,43.2,1654524000,2,188.59,0.14,1.08,91.55,0.86,3.82,3.9,0.09
27.9,43.2,1654527600,2,188.59,0.16,1.35,87.98,0.95,3.25,3.34,0.11
27.9,43.2,1654531200,2,190.26,0.19,2.16,82.25,1.3,3.29,3.4,0.14
27.9,43.2,1654534800,1,191.93,0.12,3.17,74.39,1.62,3.68,3.84,0.19
27.9,43.2,1654538400,1,191.93,0.01,3.64,65.8,1.74,4.02,4.22,0.27
27.9,43.2,1654542000,1,190.26,0,3.51,59.37,1.79,4.27,4.51,0.3
27.9,43.2,1654545600,1,190.26,0,3.43,55.07,1.94,4.66,4.91,0.27
27.9,43.2,1654549200,1,190.26,0,3.26,55.07,2.21,5.42,5.68,0.19
27.9,43.2,1654552800,1,190.26,0,2.55,62.23,2.29,6.21,6.48,0.15
27.9,43.2,1654556400,1,190.26,0,2.12,70.1,2,6.17,6.48,0.13
27.9,43.2,1654560000,1,188.59,0,1.82,74.39,1.76,5.87,6.25,0.12
27.9,43.2,1654563600,1,188.59,0,1.71,75.82,1.88,6.47,6.93,0.06
27.9,43.2,1654567200,1,186.92,0,1.71,77.25,2.21,7.67,8.13,0
27.9,43.2,1654570800,2,188.59,0,1.65,82.25,2.32,8.48,8.82,0
27.9,43.2,1654574400,2,190.26,0,1.56,91.55,2.15,8.18,8.4,0
27.9,43.2,1654578000,2,191.93,0.01,1.78,97.27,2.24,9.16,9.36,0
27.9,43.2,1654581600,2,191.93,0.03,1.86,94.41,1.91,9.61,9.88,0
27.9,43.2,1654585200,2,190.26,0.05,1.52,87.98,1.33,7.48,7.7,0.06
27.9,43.2,1654588800,2,188.59,0.07,1.26,83.68,1.27,5.48,5.62,0.1
27.9,43.2,1654592400,2,188.59,0.11,1.31,80.82,1.79,5.04,5.15,0.07
27.9,43.2,1654596000,1,186.92,0.12,1.37,78.68,2.56,5.82,5.9,0.01
27.9,43.2,1654599600,1,186.92,0.13,1.3,77.25,3.01,6.63,6.7,0
27.9,43.2,1654603200,2,188.59,0.12,1.09,85.12,2.74,6.88,7,0
27.9,43.2,1654606800,2,188.59,0.11,1.21,95.84,1.94,6.21,6.43,0
27.9,43.2,1654610400,2,185.25,0.12,1.59,97.27,1.34,4.79,5.05,0
27.9,43.2,1654614000,2,183.58,0.1,1.86,94.41,1.18,4.46,4.74,0
27.9,43.2,1654617600,2,183.58,0.07,1.84,91.55,1.13,4.1,4.39,0.01
27.9,43.2,1654621200,2,185.25,0.04,1.88,87.98,1.1,3.82,4.15,0.04
27.9,43.2,1654624800,2,186.92,0,1.74,87.98,1.04,3.74,4.08,0.02
27.9,43.2,1654628400,2,188.59,0,1.44,90.12,0.94,3.73,4.06,0
27.9,43.2,1654632000,2,188.59,0,1.48,90.84,0.97,4.12,4.46,0
27.9,43.2,1654635600,2,186.92,0,1.52,90.84,1.06,4.84,5.22,0
27.9,43.2,1654639200,2,183.58,0,1.52,90.12,1.18,5.77,6.21,0
27.9,43.2,1654642800,2,181.91,0,1.41,87.98,1.24,6.54,6.97,0
27.9,43.2,1654646400,2,181.91,0,1.31,88.69,1.21,6.11,6.44,0
27.9,43.2,1654650000,2,181.91,0,1.23,92.98,1.12,5.07,5.31,0
27.9,43.2,1654653600,2,181.91,0,1.23,97.27,1.09,4.74,4.94,0
27.9,43.2,1654657200,2,180.24,0,1.25,98.71,1.04,4.71,4.88,0
27.9,43.2,1654660800,2,180.24,0,1.35,98.71,0.92,4.46,4.58,0
27.9,43.2,1654664400,2,183.58,0.01,1.63,98.71,0.83,4.13,4.22,0
27.9,43.2,1654668000,2,185.25,0.02,1.84,95.84,0.8,3.31,3.38,0.02
27.9,43.2,1654671600,2,185.25,0.04,1.78,94.41,0.82,2.4,2.46,0.05
27.9,43.2,1654675200,2,183.58,0.08,1.54,94.41,0.84,2.08,2.14,0.05
27.9,43.2,1654678800,2,183.58,0.11,1.26,97.27,0.86,2.15,2.21,0.04
27.9,43.2,1654682400,2,183.58,0.12,1.04,98.71,0.89,2.35,2.42,0.03
27.9,43.2,1654686000,2,185.25,0.12,0.92,100.14,0.92,2.77,2.85,0.02
27.9,43.2,1654689600,2,183.58,0.12,0.85,101.57,0.92,3.33,3.42,0.02
27.9,43.2,1654693200,2,183.58,0.11,0.92,101.57,0.94,3.85,3.94,0.02
27.9,43.2,1654696800,2,183.58,0.09,1.15,101.57,1.01,4.29,4.38,0.02
27.9,43.2,1654700400,2,183.58,0.06,1.31,101.57,1.04,4.64,4.74,0.01
27.9,43.2,1654704000,2,183.58,0.03,1.46,101.57,1.07,5.08,5.2,0
27.9,43.2,1654707600,2,183.58,0.01,1.69,101.57,1.21,5.57,5.71,0
27.9,43.2,1654711200,2,183.58,0,1.88,101.57,1.36,5.64,5.84,0
27.9,43.2,1654714800,2,183.58,0,2.66,98.71,1.79,5.23,5.51,0.01
27.9,43.2,1654718400,2,183.58,0,3.68,95.84,2.24,4.46,4.82,0.04
27.9,43.2,1654722000,2,180.24,0,4.2,92.98,2.41,3.57,3.94,0.04
27.9,43.2,1654725600,2,178.58,0,4.71,90.84,2.8,2.98,3.35,0.06
27.9,43.2,1654729200,2,178.58,0,5.48,89.41,3.55,2.82,3.2,0.12
27.9,43.2,1654732800,2,181.91,0,6.51,87.98,4.23,2.92,3.36,0.22
27.9,43.2,1654736400,2,185.25,0,7.88,84.4,4.89,3.33,3.85,0.44
27.9,43.2,1654740000,1,190.26,0,9.68,75.82,5.42,4.09,4.72,0.63
27.9,43.2,1654743600,1,195.26,0,11.14,64.37,5.07,5,5.71,0.55
27.9,43.2,1654747200,1,203.61,0.34,11.65,55.79,4.17,5.64,6.41,0.34
27.9,43.2,1654750800,1,216.96,1.72,11.14,48.64,3.7,5.99,6.85,0.31
27.9,43.2,1654754400,1,226.97,3.13,10.11,46.49,3.55,6.08,7.04,0.34
27.9,43.2,1654758000,2,193.6,0.59,3.43,97.27,1.86,3.88,4.41,0.43
27.9,43.2,1654761600,2,190.26,0.32,2.18,107.29,1.74,4.18,4.64,0.36
27.9,43.2,1654765200,2,190.26,0.23,1.78,113.01,2.03,5.04,5.52,0.3
27.9,43.2,1654768800,2,190.26,0.18,1.59,117.3,2.26,5.99,6.55,0.26
27.9,43.2,1654772400,3,190.26,0.15,1.46,121.59,2.35,6.54,7.14,0.21
27.9,43.2,1654776000,2,186.92,0.13,1.29,117.3,2,6,6.53,0.13
27.9,43.2,1654779600,2,183.58,0.12,1.18,110.15,1.45,4.93,5.4,0.09
27.9,43.2,1654783200,2,180.24,0.13,1.26,103,1.15,4.05,4.49,0.07
27.9,43.2,1654786800,2,178.58,0.13,1.36,98.71,1.03,3.45,3.87,0.05
27.9,43.2,1654790400,2,180.24,0.12,1.76,95.84,1.22,3.27,3.7,0.05
27.9,43.2,1654794000,2,181.91,0.07,2.38,92.98,1.56,3.37,3.82,0.05
27.9,43.2,1654797600,2,183.58,0,2.7,90.84,1.79,3.46,3.91,0.05
27.9,43.2,1654801200,2,185.25,0,3.21,86.55,2.09,3.62,4.14,0.05
27.9,43.2,1654804800,2,185.25,0,3.68,82.25,2.26,3.68,4.24,0.04
27.9,43.2,1654808400,2,181.91,0,3.77,80.82,2.29,3.68,4.25,0.01
27.9,43.2,1654812000,2,178.58,0,3.64,80.11,2.35,3.83,4.47,0
27.9,43.2,1654815600,2,176.91,0,3.3,80.82,2.26,4.08,4.78,0
27.9,43.2,1654819200,2,176.91,0,3,82.97,2.18,4.43,5.23,0
27.9,43.2,1654822800,2,176.91,0,2.78,87.26,2.24,5.4,6.29,0
27.9,43.2,1654826400,2,181.91,0,2.61,94.41,2.47,8.14,9.01,0
27.9,43.2,1654830000,2,186.92,0,2.38,101.57,2.65,10.69,11.4,0
27.9,43.2,1654833600,2,191.93,0,1.93,107.29,2.59,11.82,12.34,0
27.9,43.2,1654837200,2,195.26,0,2.03,108.72,2.62,11.5,11.89,0
27.9,43.2,1654840800,2,196.93,0.01,1.95,110.15,2.53,11.06,11.35,0
27.9,43.2,1654844400,2,198.6,0.03,1.65,111.58,2.32,11.02,11.3,0
27.9,43.2,1654848000,2,198.6,0.04,1.48,113.01,2.26,11.71,12.04,0
27.9,43.2,1654851600,2,195.26,0.04,1.34,114.44,2.29,11.85,12.26,0
27.9,43.2,1654855200,2,191.93,0.04,1.23,114.44,2.32,11.24,11.78,0
27.9,43.2,1654858800,2,190.26,0.04,1.12,114.44,2.35,10.81,11.39,0
27.9,43.2,1654862400,2,191.93,0.04,1.05,115.87,2.41,11.22,11.72,0
27.9,43.2,1654866000,2,195.26,0.06,1.07,115.87,2.35,11.36,11.81,0
27.9,43.2,1654869600,2,195.26,0.06,1.22,114.44,2.21,10.92,11.38,0
27.9,43.2,1654873200,2,196.93,0.04,1.39,111.58,2.06,10.51,11.04,0
27.9,43.2,1654876800,2,195.26,0.03,1.48,108.72,1.86,9.86,10.48,0
27.9,43.2,1654880400,2,195.26,0.01,1.63,104.43,1.68,8.94,9.64,0
27.9,43.2,1654884000,2,196.93,0,1.69,100.14,1.58,8.05,8.8,0
27.9,43.2,1654887600,2,195.26,0,1.69,98.71,1.51,7.54,8.36,0
27.9,43.2,1654891200,2,190.26,0,1.8,95.84,1.42,7.06,8,0
27.9,43.2,1654894800,2,185.25,0,1.84,91.55,1.33,6.93,8.04,0
27.9,43.2,1654898400,2,181.91,0,1.86,90.12,1.31,7.29,8.64,0
27.9,43.2,1654902000,2,180.24,0,1.78,88.69,1.24,7.73,9.32,0
27.9,43.2,1654905600,2,181.91,0,1.65,85.83,1.15,8.12,9.89,0
27.9,43.2,1654909200,2,181.91,0,1.56,82.97,1.09,8.55,10.51,0
27.9,43.2,1654912800,1,181.91,0,1.61,79.39,1.09,8.41,10.56,0
27.9,43.2,1654916400,1,181.91,0,1.69,76.53,1.12,8,10.29,0
27.9,43.2,1654920000,1,183.58,0.01,1.78,74.39,1.1,7.32,9.6,0
27.9,43.2,1654923600,1,183.58,0.04,1.78,74.39,1.06,6.96,9.3,0
27.9,43.2,1654927200,1,185.25,0.05,1.61,75.82,1.03,6.64,9.04,0
27.9,43.2,1654930800,1,188.59,0.03,1.36,77.25,0.91,6.01,7.67,0
27.9,43.2,1654934400,1,190.26,0.03,1.27,76.53,0.86,5.18,5.97,0
27.9,43.2,1654938000,1,191.93,0.02,1.18,75.1,0.89,4.73,5.17,0
27.9,43.2,1654941600,1,191.93,0.03,1.14,73.67,1.01,5.03,5.39,0
27.9,43.2,1654945200,1,193.6,0.03,1.12,72.96,1.03,6.17,6.59,0
27.9,43.2,1654948800,1,196.93,0.04,1.1,73.67,0.93,7.12,7.58,0
27.9,43.2,1654952400,1,201.94,0.03,1.16,75.82,0.8,7.09,7.56,0
27.9,43.2,1654956000,1,201.94,0.03,1.18,75.82,0.8,7.36,8.08,0
27.9,43.2,1654959600,1,193.6,0.04,1.12,72.96,0.94,7.12,8.41,0
27.9,43.2,1654963200,1,188.59,0.02,1.07,73.67,1.03,6.86,8.59,0
27.9,43.2,1654966800,1,188.59,0.01,1.11,77.25,0.92,6.14,7.58,0
27.9,43.2,1654970400,1,186.92,0,1.09,79.39,0.82,5.21,6.33,0
27.9,43.2,1654974000,1,185.25,0,1.1,78.68,0.77,4.78,5.91,0
27.9,43.2,1654977600,1,185.25,0,1.23,76.53,0.76,4.97,6.13,0.01
27.9,43.2,1654981200,1,186.92,0,1.32,75.1,0.71,5.09,5.84,0.04
27.9,43.2,1654984800,1,188.59,0,1.36,76.53,0.69,4.9,5.24,0.05
27.9,43.2,1654988400,2,190.26,0,1.37,80.11,0.67,4.7,4.88,0.06
27.9,43.2,1654992000,2,190.26,0,1.37,83.68,0.67,5.06,5.22,0.06
27.9,43.2,1654995600,2,190.26,0,1.31,84.4,0.64,5.38,5.57,0.06
27.9,43.2,1654999200,2,188.59,0,1.16,82.25,0.6,5.18,5.36,0.05
27.9,43.2,1655002800,2,190.26,0,1.02,81.54,0.51,5.68,5.86,0.01
27.9,43.2,1655006400,2,193.6,0,1.11,80.11,0.44,5.54,5.7,0.01
27.9,43.2,1655010000,1,191.93,0.03,1.46,74.39,0.42,4.26,4.38,0.07
27.9,43.2,1655013600,1,188.59,0.1,1.67,63.66,0.46,3.79,3.92,0.13
27.9,43.2,1655017200,1,185.25,0.16,1.65,55.07,0.51,3.81,3.98,0.18
27.9,43.2,1655020800,1,181.91,0.15,1.41,56.51,0.49,3.47,3.71,0.23
27.9,43.2,1655024400,1,183.58,0.12,1.2,62.94,0.58,3.76,4,0.19
27.9,43.2,1655028000,1,190.26,0.1,0.93,74.39,1.24,5.91,6.06,0
27.9,43.2,1655031600,2,193.6,0.06,0.92,80.11,1.43,6.64,6.72,0
27.9,43.2,1655035200,2,191.93,0.04,0.88,86.55,1.62,8.5,8.58,0
27.9,43.2,1655038800,2,186.92,0.04,1.08,92.98,2.35,11.23,11.35,0
27.9,43.2,1655042400,2,185.25,0.04,1.48,92.98,2.62,12.7,12.9,0
27.9,43.2,1655046000,2,185.25,0.05,1.95,94.41,3.16,15.68,15.99,0
27.9,43.2,1655049600,2,186.92,0.04,2.31,92.98,3.28,17.02,17.42,0
27.9,43.2,1655053200,2,188.59,0.02,2.4,82.97,2.53,13.49,13.83,0
27.9,43.2,1655056800,1,188.59,0,2.14,67.95,1.56,8.85,9.15,0.08
27.9,43.2,1655060400,1,191.93,0,2.1,63.66,1.09,6.63,6.88,0.42
27.9,43.2,1655064000,1,195.26,0,2.1,70.81,1.46,6.89,7.09,0.38
27.9,43.2,1655067600,1,191.93,0,1.86,71.53,1.74,7.98,8.18,0.28
27.9,43.2,1655071200,1,186.92,0,1.71,66.52,1.58,7.84,8.05,0.28
27.9,43.2,1655074800,1,183.58,0,1.63,61.51,1.31,6.94,7.17,0.32
27.9,43.2,1655078400,1,181.91,0,1.61,59.37,1.09,6.12,6.38,0.42
27.9,43.2,1655082000,1,180.24,0,1.59,58.65,0.87,5.32,5.6,0.58
27.9,43.2,1655085600,1,181.91,0,1.52,60.08,0.77,5.01,5.29,0.71
27.9,43.2,1655089200,1,181.91,0,1.52,60.8,0.75,5.05,5.36,0.8
27.9,43.2,1655092800,1,183.58,0.03,1.69,61.51,0.89,5.34,5.68,0.86
27.9,43.2,1655096400,1,183.58,0.17,1.86,62.23,1.12,5.62,5.99,0.94
27.9,43.2,1655100000,1,185.25,0.28,1.76,65.8,1.24,5.74,6.13,1.06
27.9,43.2,1655103600,1,185.25,0.25,1.33,71.53,1.39,6.06,6.45,1.14
27.9,43.2,1655107200,1,185.25,0.21,1.08,75.82,1.51,6.38,6.81,1.2
27.9,43.2,1655110800,1,185.25,0.18,0.96,79.39,1.7,6.87,7.33,1.22
27.9,43.2,1655114400,2,186.92,0.23,1.27,85.12,2.29,7.8,8.32,1.08
27.9,43.2,1655118000,2,186.92,0.25,1.48,91.55,3.07,8.84,9.35,0.85
27.9,43.2,1655121600,2,186.92,0.23,1.52,97.27,3.73,9.12,9.55,0.63
27.9,43.2,1655125200,2,186.92,0.24,1.71,101.57,3.93,8.81,9.15,0.49
27.9,43.2,1655128800,2,190.26,0.29,2.25,98.71,3.7,8.69,9.04,0.55
27.9,43.2,1655132400,2,193.6,0.29,2.68,92.98,3.16,8.36,8.7,0.66
27.9,43.2,1655136000,2,196.93,0.24,3,82.97,2.56,7.83,8.18,0.66
27.9,43.2,1655139600,1,198.6,0.15,3.9,70.81,2.32,7.73,8.17,0.57
27.9,43.2,1655143200,1,195.26,0.01,4.11,61.51,2.18,8.11,8.62,0.46
27.9,43.2,1655146800,1,193.6,0,3.81,57.22,2.06,8.58,9.12,0.39
27.9,43.2,1655150400,1,191.93,0,3.51,58.65,1.89,8.74,9.28,0.37
27.9,43.2,1655154000,1,188.59,0,3.26,60.08,1.62,8.55,9.05,0.38
27.9,43.2,1655157600,1,186.92,0,2.96,58.65,1.37,8.12,8.59,0.4
27.9,43.2,1655161200,1,183.58,0,2.7,55.79,1.22,7.55,7.98,0.42
27.9,43.2,1655164800,1,181.91,0,2.57,55.07,1.16,7.33,7.75,0.41
27.9,43.2,1655168400,1,183.58,0,2.51,57.94,1.21,7.82,8.3,0.38
27.9,43.2,1655172000,1,190.26,0,2.48,65.8,1.42,9.01,9.62,0.35
